id,key,mode,time_signature,danceability,energy,loudness,speechiness,acousticness,instumentalness,liveness,valence,tempo
5Wb7uJ0uJDDBfA7BSSdeLR,7,1,4,0.722,0.716,-5.43,0.446,0.02,0,0.186,0.385,182.1
5y9eViJ070jzL7uVV5dtCj,0,1,4,0.485,0.97,-1.964,0.164,0.0035,1.97e-05,0.588,0.52,142.034
4HUwa2ivRGE0HoYEF6zLHs,10,1,3,0.291,0.305,-7.478,0.0391,0.795,8.54e-05,0.323,0.413,95.791
2XaKDjo8ichbaf2douhaA7,1,1,5,0.517,0.965,-2.656,0.257,3.22e-05,0.000673,0.206,0.25,147.959
4PKzQNS6VtPhC2Ve6OZ78b,0,1,4,0.867,0.763,-6.633,0.0994,0.0122,0.021,0.0924,0.544,152.969
67Lzq6n6sXBU4tatcibiwf,5,1,4,0.521,0.391,-11.454,0.0278,0.157,0.0688,0.108,0.0484,110.237
19DTmK21ow9WvGwyvCuIJG,9,0,4,0.531,0.711,-7.727,0.0317,0.0876,0,0.113,0.393,144.067
7enitWKuu7TUz6L32pvV9o,6,0,4,0.529,0.662,-7.53,0.0409,0.112,0,0.16,0.656,151.974
7dtul097B6ZJsJiE1mxzVX,10,0,4,0.63,0.576,-8.346,0.0321,0.0303,0,0.12,0.408,116.967
6lgx5T5ms4VogjXLOs6TNa,2,1,4,0.639,0.571,-8.629,0.0285,0.365,7.75e-06,0.142,0.63,138.043
7q1gykIa0Md6F5vajjuRm0,6,1,4,0.535,0.642,-8.648,0.0356,0.0869,0,0.125,0.598,157.988
6bfoMJ0HUuwqEigcBo8jfn,11,0,4,0.519,0.71,-7.252,0.0318,0.0289,0,0.105,0.393,150.019
4JP8jVdZAHd8si6xjA0mMh,1,1,4,0.382,0.244,-12.551,0.0331,0.837,3.38e-05,0.115,0.32,127.779
3NFRngKYisUYOqftYepBef,1,1,4,0.6,0.815,-6.111,0.0464,0.00699,0.000138,0.182,0.311,130.999
4nn1sVs4fzwgkseWUEiuNP,7,1,4,0.594,0.864,-4.986,0.0583,0.018,0,0.142,0.391,94.961
3e6OXbYdLzXxzQe37ObCGX,2,1,4,0.609,0.872,-4.393,0.0477,0.0305,0,0.211,0.424,119.918
4wcF27qmJoNypy4YAtdZZe,8,1,4,0.691,0.687,-2.8,0.038,0.015,0,0.105,0.483,104.979
4FMMA2lrUqGh34NHtZG3SU,0,1,4,0.616,0.751,-5.979,0.144,0.042,0,0.327,0.482,99.998
3NWRK0TrqRSnLaGUuQAlmT,1,1,4,0.546,0.787,-5.8,0.0513,0.0591,0,0.0948,0.578,119.992
5kqxJZNYt0S07LRidLvbeZ,4,0,3,0.307,0.772,-4.445,0.0559,0.0781,3.55e-06,0.19,0.215,77.737
7sFMncXtq1PIFUsZnGFkmL,2,0,4,0.197,0.474,-6.315,0.0419,0.522,0,0.0831,0.0883,199.141
1cNkOzF9FEoglqS5cfHsJi,8,1,4,0.631,0.642,-5.581,0.048,0.0571,0,0.0832,0.0423,91.997
18pRjd3NUkTiz3DmESzUrC,0,1,5,0.36,0.491,-7.668,0.0766,0.651,0,0.106,0.255,153.091
73pve35WXEEGZYNqZay2oc,8,1,4,0.54,0.9,-5.478,0.0892,0.00111,2.71e-06,0.939,0.303,112.02
5x9aewNEQ5NK27znZ82wsW,4,1,4,0.492,0.844,-4.315,0.0497,0.00598,0,0.761,0.364,138.022
1CgU6oJLqTKO7jMkKBdEOs,5,1,4,0.502,0.748,-4.808,0.0321,0.0172,4.66e-06,0.69,0.136,129.902
7FfJxSjiwoS9GNUu70NiTt,9,1,4,0.373,0.803,-5.518,0.0605,0.00616,7.57e-06,0.128,0.221,150.011
6t8MBLa991cmWcJM2wI2i4,2,1,4,0.216,0.713,-6.209,0.0471,0.0186,1.32e-06,0.357,0.178,79.949
0CsHjX3ResSCXwF7qGpSWc,7,1,4,0.344,0.203,-10.11,0.0297,0.522,7.84e-05,0.61,0.0735,141.767
0i337cf6Iqos7LXeuiUEop,6,0,4,0.573,0.783,-5.038,0.0611,0.0546,0,0.931,0.526,91.993
3O2X6nUltGteSrZVho1Afh,1,0,3,0.457,0.786,-5.61,0.131,0.00949,0,0.712,0.257,137.986
3gI4M8A2w02svy0TFExFeE,11,0,4,0.541,0.859,-5.887,0.0471,0.00579,0,0.896,0.473,115.996
0tddPmNOFpg6uTWEBtsnyC,9,0,4,0.428,0.661,-6.728,0.0458,0.349,0.0123,0.444,0.254,134.752
6n8oTc1s3u3N2znFELBwZP,9,1,4,0.422,0.555,-7.595,0.0333,0.284,5.85e-06,0.0827,0.136,124.95
1hH8RqKkFe63yknG79O3mO,8,0,3,0.279,0.681,-5.4,0.0401,0.0549,1.22e-06,0.13,0.25,155.843
5v6Pjc7RXbTs1zjUpdS8Zi,8,1,4,0.647,0.814,-5.874,0.0447,0.232,0.000135,0.109,0.477,125.985
1GHLQWsO1CB587rd5C22NI,9,1,4,0.715,0.627,-7.749,0.0455,0.0976,5.99e-06,0.0608,0.645,98.002
7b7fwexitz0RB6YTu2ijxC,0,1,4,0.535,0.541,-7.163,0.028,0.454,0.00521,0.0952,0.165,113.904
0LGgx9BfTSEl4o5QqMfWyH,7,1,4,0.666,0.844,-5.925,0.0631,0.203,0.00022,0.144,0.64,83.984
6PosTGKgJHP8I8IjfC4UWs,7,1,4,0.679,0.412,-8.59,0.038,0.581,0.00422,0.106,0.317,90.045
6OmnBNiHBGzS4hp51lZe8m,4,1,4,0.666,0.238,-10.705,0.028,0.892,0,0.111,0.258,118.974
3KCr3pq7p5ATgEOc6EypAo,10,1,4,0.325,0.663,-5.528,0.0391,0.0288,0,0.296,0.239,133.527
5nLf1Uf9fChhrZDHw4Yqrr,3,1,4,0.376,0.916,-4.157,0.117,0.0162,0.000689,0.383,0.505,181.215
0Oc8IsqGoqf6b5KDeIAmSK,3,1,4,0.28,0.714,-5.105,0.0459,0.0652,0,0.379,0.248,107.62
7MJ2j9wpB7GxYh8tDaB0nc,5,0,4,0.499,0.247,-16.246,0.152,0.653,0,0.267,0.498,100.647
52Edy16gwtfiIfm7y8NKHl,8,1,4,0.256,0.689,-4.865,0.0668,0.186,0,0.386,0.294,85.971
5LirXMovN5QfincDuUFGCn,8,1,3,0.264,0.309,-9.51,0.0343,0.61,6.35e-06,0.21,0.356,78.602
5ij8SwWAuF6GlHuQboXnMb,5,0,4,0.215,0.925,-3.218,0.0551,0.00236,2.87e-05,0.585,0.425,72.495
7mkkCITq2clD7NYmGCubo5,5,0,4,0.237,0.947,-3.001,0.0717,0.00148,0,0.434,0.292,147.949
5YN2NfjAm4Oucp23qG9HmG,3,1,4,0.487,0.762,-5.798,0.172,0.325,0,0.337,0.391,79.921
09ANl9X77jdDRMytDfFJrx,10,1,4,0.5,0.956,-3.651,0.134,0.0071,3.59e-05,0.532,0.384,150.034
3GEdk5ZwtHxeI3INKhg6mv,10,1,4,0.393,0.944,-4.219,0.177,0.0234,0.000398,0.337,0.326,75.377
0BauxGnHBA2epjWuq1S5Vq,9,1,4,0.309,0.787,-4.192,0.0573,0.00418,0,0.561,0.344,112.846
5GYogyslF0t1JkhCDv0UE0,9,1,3,0.265,0.806,-3.134,0.0495,0.0459,1.9e-06,0.475,0.158,84.512
3RftAvsa0zBCM7zr0pFqqh,6,1,3,0.415,0.233,-16.351,0.327,0.764,0,0.392,0.513,66.183
2appMt6i5ePK4c9RlbI3cF,1,1,3,0.278,0.637,-5.802,0.051,0.111,0,0.333,0.372,90.175
1qtzkumedm1pWRdpWP93hX,1,1,4,0.236,0.522,-6.349,0.0396,0.117,0,0.29,0.312,62.653
05EjB7lPSjqVFIeO7wVYiw,1,1,3,0.304,0.209,-11.502,0.0383,0.731,0,0.349,0.336,82.207
7ijLOnyrJ2HYLQCJMgLlkW,8,1,4,0.255,0.767,-3.876,0.0426,0.00295,0,0.4,0.51,80.913
6o2nGV8dMKZW3uLx40liV6,8,1,4,0.325,0.799,-4.414,0.165,0.226,0,0.265,0.244,46.387
5eSXt6tZcwJHPhefqN4YcN,11,0,4,0.75,0.823,-4.014,0.104,0.256,0,0.19,0.418,89.981
5bCDC7qkmxiJc0lPsqiALj,9,1,4,0.51,0.759,-4.854,0.101,0.034,0,0.077,0.237,91.123
5xlUcf5txiXDgPleHzkm8s,4,0,4,0.676,0.747,-4.639,0.0342,0.177,0,0.221,0.449,106.021
5jowQ1uh3cLRLoMTZ8VbhC,0,1,4,0.494,0.673,-5.46,0.0514,0.203,0,0.0914,0.415,65.101
6aa3hdip1HZelrbQ1zzKK2,5,1,4,0.576,0.8,-4.112,0.0935,0.171,5.1e-06,0.116,0.502,80.879
6qXKPUbxxMfteWrhEHlIfO,9,0,4,0.398,0.818,-3.944,0.18,0.00878,1.36e-06,0.03,0.699,184.346
2r1T6xGTVaNAqBoPH4lZEE,7,1,4,0.669,0.684,-4.595,0.0585,0.252,0,0.72,0.466,96.097
2GGMabyHXnJmjY6CXhhB2e,8,0,4,0.95,0.59,-6.508,0.29,0.00534,0,0.11,0.219,130.003
39fzx9j370ejpus9l3OiYw,1,1,4,0.845,0.791,-7.044,0.0561,0.175,0.000185,0.0948,0.706,123.965
0w1Dln7VMjPDCNIIQLidgg,9,1,4,0.795,0.69,-9.272,0.0724,0.165,3.93e-06,0.122,0.667,126.996
5NwafdEg2onbbPGugB0ZRS,8,1,4,0.363,0.559,-7.246,0.177,0.473,2.47e-05,0.178,0.409,84.022
33aoxwQiePZVRQtYuJz6IR,3,1,4,0.545,0.59,-8.788,0.0388,0.653,0.0428,0.127,0.476,140.127
6r05pfZigq7Arg25pi2vRm,1,1,4,0.89,0.624,-3.966,0.103,0.0944,5.16e-06,0.0903,0.762,116.046
43tgC5pTYJpc5D3C9HRwEg,0,1,4,0.853,0.693,-4.337,0.0524,0.0855,7.16e-05,0.11,0.547,124.049
2LskIZrCeLxRvCiGP8gxlh,9,0,4,0.703,0.723,-5.45,0.0412,0.0302,2.06e-06,0.126,0.288,104.969
3DS5BKVLatgjEMYKqLxCFY,4,0,4,0.589,0.774,-6.318,0.0495,0.0415,0,0.39,0.179,119.92
39OsanyhSbUZIYjPPNeeO6,6,0,4,0.435,0.691,-6.322,0.324,0.0217,0,0.255,0.533,149.595
615OfT4BO07EINEcCn7ewH,0,1,4,0.707,0.741,-4.822,0.107,0.106,0,0.0708,0.689,159.924
6SPYOjTjqvidDI24Hy9lwX,10,1,4,0.71,0.814,-4.575,0.0561,0.162,0,0.16,0.714,155.02
2cRgo1TiPm7SnPvYzvbOLf,0,1,4,0.731,0.657,-8.56,0.0434,0.0591,0,0.0874,0.49,159.97
5FpLsvdRNgWSEBWHx2VIkH,1,1,4,0.689,0.817,-4.503,0.0378,0.0786,0,0.105,0.865,160.046
5JJqEJRYd8hBhR7z3IFVgx,9,0,4,0.655,0.773,-4.411,0.226,0.145,0,0.44,0.663,155.942
6j97zG4DDrh3oUa6rZbFOs,11,1,4,0.807,0.602,-5.005,0.274,0.0835,0,0.151,0.252,95.031
0RqAy8W6YmeDrJ4EcWIMTl,1,1,4,0.705,0.675,-4.433,0.184,0.266,0,0.31,0.118,139.91
26URbmR1pY1Fy5ZYdH2bi3,2,1,4,0.693,0.791,-5.463,0.161,0.0184,0,0.345,0.827,152.859
6uWA92SmIMDE3VwiipWixC,1,1,4,0.678,0.748,-5.174,0.145,0.0162,0,0.153,0.445,151.988
6bMIExEulvwM2X6zsuiYwr,7,1,4,0.674,0.862,-3.4,0.231,0.0189,0,0.113,0.357,160.073
1BZdJrCYel0jMNmKY8KkUD,11,0,5,0.539,0.886,-4.332,0.493,0.305,0,0.0955,0.562,109.016
7o8xfkcYJs1CPZXWiIFimg,8,0,4,0.621,0.777,-4.75,0.151,0.244,0,0.449,0.526,138.007
0tMhVRGuPn1rmn3kzVIPLk,0,1,4,0.709,0.858,-3.442,0.137,0.0235,0,0.127,0.584,160.031
5mE2RcGPPbE4gNoLB6FYPf,5,0,4,0.701,0.662,-8.271,0.0471,0.0465,6.07e-05,0.137,0.09,119.937
19QVXLLwMiIHAGjZHIWmDP,1,1,4,0.734,0.568,-10.132,0.0402,0.707,0.465,0.0888,0.251,110.462
5nqHzhn3SDVtQ89kkaYsg8,2,0,4,0.764,0.62,-6.398,0.0653,0.032,7.93e-06,0.239,0.132,109.932
5zmzse0TEG4GtlRrUBJOXK,9,1,4,0.678,0.436,-14.69,0.0433,0.778,0.43,0.127,0.152,105.617
4eubZoLt0CrH3xxhw4oa5B,4,0,4,0.33,0.482,-12.226,0.0779,0.602,0.44,0.0885,0.181,107.935
3olYZQTYOLYNImERBnZZqm,11,0,4,0.642,0.6,-8.597,0.116,0.0191,0.000533,0.122,0.0661,115.902
3mV4SpsS5ORnkSgjWo9sTV,10,1,4,0.899,0.457,-9.508,0.148,0.104,0.000249,0.081,0.479,112.002
5rWmqRULJjFTHiA3thJ5XF,11,0,4,0.828,0.519,-10.916,0.0717,0.0303,0.214,0.0644,0.596,121.311
2E5e4J3nm1LMHkqTS21Dlq,4,0,4,0.936,0.546,-10.356,0.0914,0.0272,0.000146,0.0895,0.711,125.022
5JEx7HbmvHQQswJCsoo9rA,1,0,4,0.574,0.758,-5.029,0.0621,0.0969,0,0.395,0.492,144.111
5aqu5xhPqoOWqF71PkfgM8,7,1,4,0.787,0.312,-12.401,0.0383,0.895,0.0224,0.115,0.425,119.899
0rKtyWc8bvkriBthvHKY8d,3,1,4,0.515,0.479,-7.458,0.0261,0.544,0.00598,0.191,0.284,88.964
1DMEzmAoQIikcL52psptQL,3,1,4,0.646,0.648,-8.602,0.0372,0.71,0.00316,0.108,0.466,75.004
0Y9D1Bc4fAkeZnVsGKdij6,7,1,4,0.305,0.715,-7.54,0.0554,0.105,0.0495,0.0906,0.29,82.977
39oeKRgsLeynDIbWuXyA47,9,1,4,0.9,0.316,-8.797,0.332,0.684,0.0771,0.0853,0.844,129.914
1VGzxJnVQND7Cg5H5wGj14,1,1,4,0.672,0.588,-9.573,0.133,0.619,0.241,0.0992,0.204,169.033
1X8YgRhzbdXb1vZNLUTn9g,0,1,4,0.44,0.242,-12.307,0.0316,0.719,0.834,0.11,0.0446,124.968
4sbtM9ORGwmxGkXfctXbJq,5,1,4,0.809,0.483,-6.886,0.0487,0.8,0,0.221,0.715,96.974
48x8fBWfyeSMzLl5gbsjr9,0,1,4,0.66,0.596,-8.207,0.0358,0.163,0.86,0.109,0.0757,77.026
4wJ8dJKBAxdDe5cUx8K779,11,0,4,0.716,0.515,-9.651,0.0305,0.618,0.257,0.136,0.383,99.284
0qpSvzE0Rws3gVZNZCf04v,2,1,4,0.388,0.52,-8.354,0.0593,0.257,0.185,0.113,0.196,84.851
606F3qdYCXtDVtKN53YsuW,3,1,4,0.411,0.377,-9.553,0.0296,0.347,0.765,0.222,0.0321,139.881
2s4fNa1Rqam7rGCSn9Gj1j,6,0,4,0.782,0.651,-4.889,0.117,0.0601,0,0.0907,0.65,122.028
3tcnWNjEXyXCbFR9zonrX2,4,1,4,0.755,0.615,-8.245,0.0454,0.00587,1.75e-06,0.109,0.039,105.955
1kq5dLuzkRLgemasnkUg9G,6,1,4,0.406,0.964,-4.076,0.206,0.000416,0.000231,0.401,0.406,173.058
14sOS5L36385FJ3OL8hew4,9,1,4,0.693,0.575,-6.998,0.0801,0.374,0,0.252,0.492,117.999
2IPWIK1PH9ArgXTaKmk7Ly,10,1,4,0.444,0.829,-4.997,0.0455,0.00244,0,0.0695,0.337,156.146
2UNSjAMTbEYRVgj0VscPEA,11,1,4,0.493,0.692,-5.428,0.0265,0.05,0,0.113,0.411,83.501
2MxWMPW8E1p8B0Wcc5ypfU,1,1,4,0.387,0.715,-4.246,0.044,0.0098,0,0.0908,0.306,150.079
7GKRdRDyYBCK5Y4WMuLtPn,0,1,4,0.524,0.697,-4.683,0.0303,0.121,0,0.102,0.24,95.95
3WVDGjwLYHdtIFYcfyUkgM,1,1,4,0.572,0.786,-3.628,0.0442,0.0166,0,0.0378,0.381,87.991
1FTInStxJsbzQp75jrsxsI,11,1,4,0.407,0.53,-7.091,0.0324,0.0686,0,0.0568,0.219,143.955
62shNor7VDjzBx8SC9YTPm,9,1,4,0.448,0.895,-4.265,0.0886,0.00413,0,0.0752,0.205,130.078
4E43YlwUlpYDJIxcMjt0S7,4,1,4,0.357,0.552,-6.084,0.0289,0.153,0,0.112,0.217,145.811
59jGIptqj3Z8Z75QV3IdmD,2,1,4,0.258,0.677,-5.258,0.0366,0.00836,0,0.0904,0.144,111.874
1tlyPIx6lL2g4Em8JbHDcR,3,1,4,0.317,0.27,-9.204,0.0298,0.796,7.77e-06,0.186,0.197,137.401
3ZCDz9QVHABW1N39XfgJBf,11,1,4,0.374,0.716,-6.065,0.0404,0.0179,0,0.0877,0.152,155.954
7hlRDPH40A6qC98Q7aNB2C,6,1,4,0.468,0.157,-11.996,0.031,0.837,0,0.191,0.356,135.415
13H2hdEQe1gZZZhtBK9xcq,6,0,4,0.848,0.731,-6.332,0.444,0.0432,0,0.1,0.701,164.974
3ARHcfADevNLh3m5oz2TVG,0,1,4,0.812,0.919,-5.083,0.126,0.293,0,0.218,0.954,129.968
2EEHigRs3tEf0Nkt0C8LTc,3,1,3,0.119,0.491,-9.855,0.037,0.947,0.112,0.368,0.0323,95.288
2kpiu1oX1urXOdNXxUsyWo,2,1,4,0.341,0.178,-19.541,0.0593,0.749,0.739,0.172,0.0713,94.209
0rlfGg5Ym6J9AA97ah7voH,1,0,3,0.473,0.217,-15.662,0.032,0.989,0.905,0.134,0.441,151.002
60itNhMpJ2LnTdr4QifYnm,7,1,4,0.208,0.325,-9.823,0.0471,0.969,0.00495,0.114,0.0365,70.819
2xOeyBcuqe7fCQc0WSDcFf,0,1,4,0.54,0.42,-10.176,0.0336,0.693,0.857,0.211,0.11,121.013
1Lf0TkErwusSrVQZ8hJedT,0,0,4,0.213,0.358,-10.157,0.0353,0.913,0.0229,0.271,0.0363,54.411
18J18madM6frGZE09uBzVo,2,1,4,0.335,0.731,-11.024,0.0677,0.625,0.87,0.479,0.127,120.129
5bbnmcUHizE3TTyi1nMQ0u,6,0,3,0.222,0.144,-19.982,0.045,0.995,0.804,0.136,0.0359,89.906
0cLoy0QrAefRC2VpzazaBy,0,1,3,0.148,0.0823,-23.8,0.0361,0.821,0.895,0.109,0.0364,138.061
5fcHov0XeACU2e7tj2IFAV,8,1,5,0.305,0.301,-14.128,0.0294,0.948,0.811,0.15,0.0363,172.105
1CS5g9Xg2cBZasUgrocKvP,0,0,4,0.182,0.139,-17.992,0.0397,0.995,0.968,0.105,0.0713,65.825
74oW97DE8fZLUXOQ6mLrSo,8,1,4,0.254,0.218,-20.186,0.0613,0.97,0.188,0.0848,0.0574,81.29
3Cs3xZgZCL2vRwKTBnoAG8,9,0,3,0.186,0.3,-12.141,0.0368,0.974,0.924,0.0672,0.0877,96.563
11gAZWgTKHhlUeWjdI5Ejn,9,0,4,0.252,0.0444,-24.305,0.0418,0.941,0.944,0.105,0.0567,118.91
6EjSuinYsad3T0cfYEQPcF,7,0,5,0.281,0.301,-14.518,0.0397,0.927,0.721,0.098,0.0357,172.106
6HQdf7thegfIMbrmdnB0Dr,7,1,3,0.0915,0.337,-10.905,0.0355,0.481,0.845,0.41,0.145,69.523
4GFK7tdoILTIne4rGWcM77,0,0,4,0.131,0.347,-15.446,0.0383,0.739,0.963,0.228,0.153,86.758
22qaM4et9ap7V54egVGJTq,1,0,4,0.159,0.173,-13.821,0.0435,0.515,0.771,0.116,0.0298,134.172
42sIVwuCJ99eonzQelaz9n,1,0,3,0.173,0.372,-13.323,0.0362,0.824,0.866,0.108,0.0356,142.925
4vDpCHuGRqj11E3u6vazVy,10,0,4,0.185,0.112,-22.154,0.0404,0.951,0.956,0.0934,0.0271,130.652
7qQ9Zir7UT8cBeGHAHIqSJ,10,1,4,0.608,0.198,-20.212,0.698,0.987,0.418,0.386,0.0771,71.124
35JU1kci4FXFjCVYqNHe5T,10,1,5,0.207,0.126,-13.001,0.0336,0.254,0.933,0.11,0.0331,86.762
74hnCqoBekV3fj5ACDKNIP,3,1,4,0.198,0.397,-13.971,0.0429,0.0147,0.513,0.121,0.0395,86.788
2dM2GD94P5kVtTSYWSslJT,6,0,1,0.173,0.745,-11.084,0.151,0.261,0.609,0.059,0.0361,108.85
1Ld431kjETM1EcSpuicA8d,2,1,4,0.189,0.234,-11.476,0.108,0.156,0.93,0.157,0.03,82.174
7Erj78ODNzUx71KQ9q8aUL,4,1,4,0.583,0.479,-7.601,0.0328,0.799,0,0.115,0.462,169.95
6TWoOOvqyMHBUuHpNS5Rre,6,0,3,0.8,0.709,-5.834,0.0381,0.238,0,0.119,0.388,127.438
6iuKYlSk5PxQ3P8O4OrLcj,10,1,4,0.658,0.493,-7.702,0.0303,0.077,0,0.108,0.524,139.829
2GUMnvJq9GUWH5d9XRgTeP,9,1,4,0.653,0.419,-7.486,0.0414,0.293,0,0.111,0.366,98.983
0OCRwXbQRdOZ1OtB4Imsp1,9,0,4,0.538,0.409,-6.581,0.0505,0.172,0,0.11,0.265,171.838
1xRn1GOSJCqf0HxFEB200o,6,0,3,0.767,0.508,-5.016,0.0457,0.398,0,0.136,0.687,95.97
5VSlplWVGj9b3HBUJ7Gsnz,11,0,3,0.369,0.45,-7.737,0.0411,0.478,6.97e-06,0.111,0.126,185.961
7LKZfLbyXHEph3t9Svfk0i,5,0,4,0.793,0.697,-6.43,0.115,0.0522,1.45e-06,0.262,0.554,87.985
5ssuMBqBwZbxN8BCIX5sLo,8,1,4,0.702,0.413,-8.538,0.0961,0.626,3.96e-05,0.103,0.263,75.832
3iOej8QpexFHC47NBouYyU,7,1,4,0.727,0.506,-7.438,0.0548,0.375,0,0.104,0.271,129.054
7tvLOdL1l7aDQOiK9NHTNi,6,1,4,0.6,0.501,-6.044,0.0371,0.194,0,0.11,0.129,77.981
0SA903LGHxe4ExdRY2SqVH,10,1,3,0.262,0.789,-4.548,0.123,0.00422,0,0.325,0.487,171.009
1XD0F6XGQFj1kG4KKjnB4s,10,1,4,0.547,0.509,-7.953,0.026,0.39,0.0456,0.12,0.184,100.12
4q9w3UGW3utmeUruBLUoZZ,0,1,4,0.485,0.513,-8.912,0.0238,0.616,0.00805,0.121,0.192,93.997
1JPRgRUK044O15wgv8uZO1,6,0,4,0.598,0.3,-11.044,0.0264,0.732,0.502,0.0946,0.167,109.034
1C8jHaMeJeXLjrN9Ys7qk1,7,1,4,0.332,0.375,-9.092,0.0272,0.505,5.44e-05,0.0945,0.166,165.775
4163mASWo9Bx3sCCpnyNa4,2,1,3,0.372,0.361,-7.415,0.0315,0.0222,0.00411,0.1,0.296,62.951
6SBITkcYSlE5hz0ZpoFZ8f,0,1,3,0.39,0.106,-11.945,0.033,0.913,0,0.381,0.22,118.441
6ENrvUXtRhkE3yl0xj8fO5,8,1,4,0.542,0.748,-6.688,0.0593,0.195,3.57e-06,0.102,0.409,87.982
5NfJGBAL9mgFPRQxKJmiX2,2,1,4,0.643,0.72,-7.146,0.0527,0.014,0,0.0834,0.491,96.028
0sr84SDJ9VN4EB7p2mWGur,9,1,4,0.523,0.787,-7.909,0.0778,0.0307,0,0.154,0.505,84.072
4A92qdxWEIojASeyffiaWn,2,1,4,0.614,0.832,-5.527,0.043,0.00223,0,0.367,0.378,105.063
19WNVv6GaJMI19Qka6RfEJ,9,1,4,0.614,0.625,-5.814,0.0341,0.165,0,0.11,0.278,115.003
6cX5lonuELhQO4074CD8fC,7,1,4,0.657,0.535,-8.219,0.0331,0.186,0,0.0865,0.394,94.998
6Y6gPzaDZUoZGlgDe5mqiF,2,1,4,0.464,0.544,-7.331,0.0448,0.037,0,0.333,0.281,147.85
0jYywBNudHir22epdzJYhb,4,1,4,0.597,0.708,-6.32,0.0357,0.187,3.94e-06,0.108,0.401,107.036
0Sbeihd75SGitymHS8Bqbh,11,1,3,0.386,0.446,-7.807,0.0297,0.252,0,0.18,0.4,179.995
6DeMC9qUOznRorpgNW6dYe,2,1,4,0.537,0.816,-5.303,0.0468,0.0177,0,0.0488,0.525,170.876
6PCPxCkN8ClnHN1AESmSJg,1,0,3,0.529,0.632,-6.432,0.0359,0.199,0,0.119,0.604,189.821
6vlxmQGwmlyp07YjkugV6K,4,1,4,0.577,0.727,-5.848,0.0319,0.0547,0,0.0891,0.24,112.041
2YF2YVRaVBbX8rLjb4HPkx,1,0,4,0.665,0.732,-5.981,0.111,0.108,0,0.107,0.604,90.007
5ZdZVXpB7hLKPwx1xhb6q3,8,1,4,0.492,0.358,-10.387,0.0428,0.777,0,0.0975,0.217,91.642
3RxqTdS82J42mKL2L6OnWL,3,1,4,0.391,0.184,-11.759,0.0316,0.778,0,0.969,0.535,158.068
18QmdYgn6afEZ6DmHag4Wv,7,1,4,0.534,0.454,-9.868,0.0369,0.725,0.000139,0.129,0.116,107.136
3rl8501uzK49AJmD6NZicA,0,1,4,0.639,0.673,-6.338,0.0274,0.0191,1.66e-06,0.109,0.599,105.993
2FP3iTQLroYyogm0K1OmZq,11,1,4,0.616,0.371,-11.861,0.0268,0.761,0.00277,0.0828,0.24,97.994
1HLslAKNBaUsfhT7QYn8tX,11,0,4,0.577,0.554,-9.353,0.032,0.536,0.0103,0.0721,0.243,89.986
2RpxzbYu3LyDxwPaAVoNAX,7,1,3,0.511,0.145,-10.03,0.0323,0.82,3.44e-06,0.103,0.276,110.167
3lCnvq5EdTCEDw8iaSH8li,2,1,4,0.621,0.712,-7.453,0.0325,0.169,0.000152,0.101,0.199,116.019
6s1h1ExqIQccSe4vR6o8ax,8,0,4,0.56,0.647,-10.337,0.0355,0.706,0.000178,0.166,0.314,104.922
3xyL7YACBQAeFL1ulpf1rQ,2,1,4,0.486,0.315,-9.417,0.0284,0.752,0.00375,0.108,0.214,128.636
0F9tdezweBvoFtXMTU2NGg,9,0,4,0.666,0.911,-5.776,0.0338,0.174,0.0405,0.0932,0.743,142.063
5bX77PuK8pWRZkqs78pPbW,0,1,4,0.578,0.198,-12.483,0.0293,0.686,5.28e-06,0.116,0.239,131.605
6JUnflvdkYvbzsp6zWpaCZ,10,1,4,0.618,0.828,-4.513,0.0634,0.21,0,0.09,0.84,84.987
1UGneXbnhC3cZ5YydWVnat,0,1,4,0.48,0.956,-2.993,0.0622,0.171,0,0.216,0.648,97.936
3yQbBL8hsYtUhXSrmbKq8X,10,1,3,0.319,0.509,-8.868,0.0305,0.642,0,0.39,0.427,144.55
2NcFoIbREbGpHcSVgAigUX,0,1,4,0.629,0.799,-6.014,0.173,0.221,5.35e-06,0.107,0.329,81.082
1aoIbIxOlTOgH9nyiJvFPz,2,1,4,0.506,0.86,-6.276,0.425,0.198,0,0.125,0.582,191.511
65q2kWxtrv2AjnsErNTIPf,0,1,4,0.434,0.727,-5.919,0.0891,0.452,0,0.42,0.474,141.779
5xaV3gdr0AZH2S4bWIPkUv,0,1,4,0.464,0.489,-8.308,0.0327,0.16,2.01e-05,0.12,0.414,112.197
3lgg8yx6F6wV9DMFiJLvmi,7,1,4,0.461,0.248,-10.445,0.0447,0.953,3.23e-06,0.185,0.303,104.075
3dpVSZnUl5iz4ZJJPtN5km,7,0,4,0.533,0.686,-7.172,0.0601,0.51,0.000149,0.125,0.395,126.004
4IkN8DoIuCYzCpcSeMcQSS,0,0,3,0.244,0.448,-9.201,0.0402,0.782,6.61e-06,0.268,0.283,182.647
4xFIEHaBVjndIziSlkM8S8,4,1,3,0.598,0.717,-5.531,0.026,0.191,0,0.0663,0.459,96.988
7EbRVU97goqzqVsRhXsXZ5,2,0,4,0.632,0.759,-5.666,0.0422,0.471,2.06e-05,0.12,0.777,142.019
2QM6q2L4bZHW2evhAjxOrS,11,1,4,0.538,0.376,-7.167,0.0669,0.947,0,0.101,0.579,103.647
